id_event,adsress,date
1277,"Oakland, ME 04963, USA",2015-11-16 00:00:00+00:00
1278,"Michigan Ave, Pontiac, MI 48342, USA",2015-11-25 00:00:00+00:00
1279,"Bonner-West Riverside, MT, USA",2015-11-26 00:00:00+00:00
1280,"Memphis, TX 79245, USA",2015-07-25 00:00:00+00:00
1281,"Moreno Valley, CA, USA",2016-02-07 00:00:00+00:00
1282,"Detroit Cres, Malibu Village, Cape Town, 7100, South Africa",2015-11-20 00:00:00+00:00
1283,"Milwaukee, WI, USA",2015-06-02 00:00:00+00:00
1284,"Butte, MT, USA",2015-11-12 00:00:00+00:00
1285,"Decatur, AL, USA",2015-11-12 00:00:00+00:00
1286,"Veneta, OR 97487, USA",2015-12-15 00:00:00+00:00
1287,"Cassville, MO 65625, USA",2016-02-25 00:00:00+00:00
1288,"Colorado Springs, CO, USA",2013-07-27 00:00:00+00:00
1289,"S California Ave, Compton, CA 90221, USA",2007-04-23 00:00:00+00:00
1290,"Dayton, OH, USA",2015-11-18 00:00:00+00:00
1291,"Allentown, PA, USA",2015-02-15 00:00:00+00:00
1292,"Chicago, IL, USA",2015-08-12 00:00:00+00:00
1293,"Greeley, CO, USA",2015-02-18 00:00:00+00:00
1294,"Pomona, CA, USA",2013-12-08 00:00:00+00:00
1295,"Amarillo, TX, USA",2015-10-22 00:00:00+00:00
1296,"Norwich, CT, USA",2015-07-20 00:00:00+00:00
1297,"Oak St, Cape Town, 7750, South Africa",2015-11-18 00:00:00+00:00
1298,"Nuclear Reactor, Hamilton, ON L8S, Canada",2015-11-13 00:00:00+00:00
1299,"Brunswick Ct, Gilbert, SC 29054, USA",2016-02-06 00:00:00+00:00
1300,"Unclear, Cape Town, 7530, South Africa",2014-04-07 00:00:00+00:00
1301,"Garden City, KS 67846, USA",2015-12-15 00:00:00+00:00
1302,"Detroit Lakes, MN 56501, USA",2015-11-15 00:00:00+00:00
1303,"Unclear, Cape Town, 7525, South Africa",2016-01-14 00:00:00+00:00
1304,"Eau Claire, WI, USA",2014-08-21 00:00:00+00:00
1305,"New Augusta, MS 39462, USA",2015-08-04 00:00:00+00:00
1306,"Spartanburg, SC, USA",2015-11-09 00:00:00+00:00
1307,"Catasauqua, PA, USA",2013-12-02 00:00:00+00:00
1308,"Chicago, IL, USA",2014-04-23 00:00:00+00:00
1309,"Pomona, NY, USA",2016-01-12 00:00:00+00:00
1310,"Rising Sun, MD 21911, USA",2016-01-10 00:00:00+00:00
1311,"Los Angeles, CA, USA",2014-08-07 00:00:00+00:00
1312,"Encino, Los Angeles, CA, USA",2015-05-31 00:00:00+00:00
1313,"Dundalk, MD, USA",2015-11-17 00:00:00+00:00
1314,"Greeley, CO, USA",2002-11-17 00:00:00+00:00
1315,"Greeley, CO, USA",2000-07-31 00:00:00+00:00
1316,"Minneapolis, MN, USA",2015-02-21 00:00:00+00:00
1317,"Greeley, CO, USA",2010-06-17 00:00:00+00:00
1318,"Florence, SC, USA",2015-09-10 00:00:00+00:00
1319,"Plymouth, NH 03264, USA",2016-01-23 00:00:00+00:00
1320,"Fort Morgan, CO 80701, USA",2015-11-14 00:00:00+00:00
1321,"North Hollywood, Los Angeles, CA, USA",2011-06-06 00:00:00+00:00
1322,"Mt Vernon, WA, USA",2015-07-18 00:00:00+00:00
1323,"Fort Worth Rd, The Hague, Cape Town, 7100, South Africa",2016-07-27 00:00:00+00:00
1324,"Hollywood, Los Angeles, CA, USA",2013-11-08 00:00:00+00:00
1325,"West Palm Beach, FL, USA",2015-11-20 00:00:00+00:00
1326,"Los Angeles, CA, USA",2014-01-13 00:00:00+00:00
1327,"Brooklyn, NY, USA",2013-10-15 00:00:00+00:00
1328,"Shelby, NC, USA",2015-07-25 00:00:00+00:00
1329,"East Compton, CA 90221, USA",2000-06-18 00:00:00+00:00
1330,"Stockton, CA, USA",2015-03-29 00:00:00+00:00
1331,"Hyde Park Dr, North Tustin, CA 92705, USA",2015-05-02 00:00:00+00:00
1332,"Pittsburg, KS 66762, USA",2015-11-21 00:00:00+00:00
1333,"Greeley, CO, USA",2013-03-21 00:00:00+00:00
1334,"Dallas, WI 54733, USA",2016-01-04 00:00:00+00:00
1335,"Asheboro, NC, USA",2015-10-24 00:00:00+00:00
1336,"Oakland, CA, USA",2016-02-03 00:00:00+00:00
1337,"Oak Cliff, Dallas, TX, USA",2014-03-13 00:00:00+00:00
1338,"Boynton Beach, FL, USA",2015-08-01 00:00:00+00:00
1339,"North Miami Beach, FL, USA",2014-06-17 00:00:00+00:00
1340,"Taylorsville, UT, USA",2016-01-18 00:00:00+00:00
1341,"Compton, CA, USA",2002-06-25 00:00:00+00:00
1342,"Unclear, Cape Town, 7525, South Africa",2015-08-20 00:00:00+00:00
1343,"Fresno, CA, USA",2014-09-29 00:00:00+00:00
1344,"Santa Clarita, CA, USA",2016-01-30 00:00:00+00:00
1345,"Roseland, Chicago, IL, USA",2015-09-26 00:00:00+00:00
1346,"Baton Rouge, LA, USA",2016-02-13 00:00:00+00:00
1347,"Unclear, Cape Town, 7530, South Africa",2014-07-29 00:00:00+00:00
1348,"Greenwood Way, Cape Town, 7550, South Africa",2015-11-19 00:00:00+00:00
1349,"Shoreview, MN 55126, USA",2013-06-03 00:00:00+00:00
1350,"Stroudsburg, PA 18360, USA",2015-12-12 00:00:00+00:00
1351,"Richmond St, Bo Oakdale, Cape Town, 7530, South Africa",2015-08-02 00:00:00+00:00
1352,"Greeley, CO, USA",2009-04-26 00:00:00+00:00
1353,"Ontario, OH, USA",2016-01-08 00:00:00+00:00
1354,"Florence, SC, USA",2015-05-06 00:00:00+00:00
1355,"Compton, CA, USA",2003-09-21 00:00:00+00:00
1356,"Bozeman, MT, USA",2015-11-14 00:00:00+00:00
1357,"Inglewood, CA, USA",2009-03-13 00:00:00+00:00
1358,"South El Monte, CA 91733, USA",2001-03-13 00:00:00+00:00
1359,"Tupelo, OK 74572, USA",2012-10-13 00:00:00+00:00
1360,"Carson City, NV, USA",2000-11-12 00:00:00+00:00
1361,"Grayson, GA, USA",2015-07-12 00:00:00+00:00
1362,"Santa Maria, CA, USA",2016-02-08 00:00:00+00:00
1363,"Michigan - Martin, Detroit, MI 48210, USA",2015-08-15 00:00:00+00:00
1364,"Kansas City, MO, USA",2013-11-05 00:00:00+00:00
1365,"Unclear, Cape Town, 7550, South Africa",2016-02-16 00:00:00+00:00
1366,"Denver, NY 12421, USA",2015-04-11 00:00:00+00:00
1367,"Calumet, Calumet Twp, MI 49913, USA",2014-12-21 00:00:00+00:00
1368,"Blue Springs, MO, USA",2015-01-26 00:00:00+00:00
1369,"Chicago, IL, USA",2013-01-17 00:00:00+00:00
1370,"Hartford, KY, USA",2014-05-22 00:00:00+00:00
1371,"San Pedro, Los Angeles, CA, USA",2008-03-26 00:00:00+00:00
1372,"Colorado Springs, CO, USA",2015-10-31 00:00:00+00:00
1373,"Roseville, MN 55113, USA",2013-09-30 00:00:00+00:00
1374,"Jacksonville, FL, USA",2015-11-03 00:00:00+00:00
1375,"Innis, LA 70753, USA",2016-02-16 00:00:00+00:00
1376,"St Louis Dr, Whitesburg, KY 41858, USA",2015-10-30 00:00:00+00:00
1377,"Carbondale, CO 81623, USA",2016-02-09 00:00:00+00:00
1378,"Jackson St, Mfuleni, Cape Town, 7100, South Africa",2016-02-07 00:00:00+00:00
1379,"West Palm Beach, FL, USA",2016-02-03 00:00:00+00:00
1380,"Enid, OK, USA",2015-11-18 00:00:00+00:00
1381,"Taylor St, Oakdene, Cape Town, 7580, South Africa",2014-02-11 00:00:00+00:00
1382,"David Lawrence St, Forest Glade, Cape Town, 7100, South Africa",2016-03-25 00:00:00+00:00
1383,"Canton, OH, USA",2015-08-03 00:00:00+00:00
1384,"Goldsboro, NC, USA",2016-02-12 00:00:00+00:00
1385,"Reidsville, NC 27320, USA",2015-08-07 00:00:00+00:00
1386,"Westley, CA 95363, USA",2014-01-22 00:00:00+00:00
1387,"Unclear, Cape Town, 7530, South Africa",2015-07-30 00:00:00+00:00
1388,"Madison Cres, Beacon Valley, Cape Town, 7785, South Africa",2016-04-01 00:00:00+00:00
1389,"Milwaukee, WI, USA",2015-05-16 00:00:00+00:00
1390,"Lafayette, LA, USA",2015-07-23 00:00:00+00:00
1391,"Unclear, Cape Town, 7550, South Africa",2015-03-08 00:00:00+00:00
1392,"Greeley, CO, USA",2015-07-04 00:00:00+00:00
1393,"Chicago Cl, Cape Town, 7784, South Africa",2015-05-21 00:00:00+00:00
1394,"Tanana, AK, USA",2014-04-24 00:00:00+00:00
1395,"Unclear, Cape Town, 7530, South Africa",2015-09-06 00:00:00+00:00
1396,"Naples, FL, USA",2015-11-22 00:00:00+00:00
1397,"Milwaukee, WI, USA",2013-08-07 00:00:00+00:00
1398,"Downey, CA, USA",2015-08-31 00:00:00+00:00
1399,"County Ln, Santa Ana, CA 92705, USA",2015-11-19 00:00:00+00:00
1400,"Chicago, Apple Valley, CA 92307, USA",2015-09-12 00:00:00+00:00
1401,"Unclear, Cape Town, 7525, South Africa",2016-03-04 00:00:00+00:00
1402,"Outside Loop, Catawba, NC 28609, USA",2015-11-19 00:00:00+00:00
1403,"Chicago, IL, USA",2014-04-07 00:00:00+00:00
1404,"Roxbury, Boston, MA, USA",2014-05-01 00:00:00+00:00
1405,"Chicago, IL, USA",2013-11-28 00:00:00+00:00
1406,"Coachella, CA, USA",2014-05-17 00:00:00+00:00
1407,"Redondo Beach, CA, USA",2016-02-05 00:00:00+00:00
1408,"Artisan Way, Wimbledon Estate, Cape Town, 7581, South Africa",2013-10-27 00:00:00+00:00
1409,"Albuquerque, NM, USA",2016-02-20 00:00:00+00:00
1410,"Unclear, Cape Town, 7525, South Africa",2014-07-29 00:00:00+00:00
1411,"Atlanta, GA, USA",2016-02-05 00:00:00+00:00
1412,"Unclear, Cape Town, 7530, South Africa",2013-08-01 00:00:00+00:00
1413,"Unclear, Cape Town, 7530, South Africa",2013-02-15 00:00:00+00:00
1414,"Athens, OH 45701, USA",2015-10-07 00:00:00+00:00
1415,"Wilmington, Los Angeles, CA, USA",2003-06-22 00:00:00+00:00
1416,"Kansas City, MO, USA",2015-06-29 00:00:00+00:00
1417,"Michigan - Martin, Detroit, MI 48210, USA",2014-02-10 00:00:00+00:00
1418,"Greeley, CO, USA",2013-11-25 00:00:00+00:00
1419,"Roy, UT, USA",2015-06-22 00:00:00+00:00
1420,"Long Beach Township, NJ, USA",2002-11-30 00:00:00+00:00
1421,"Pullman, WA 99163, USA",2015-07-27 00:00:00+00:00
1422,"Brooklyn, NY, USA",2015-12-06 00:00:00+00:00
1423,"Worcester, MA, USA",2015-10-24 00:00:00+00:00
1424,"Vermont Rd, Cape Town, 7785, South Africa",2003-02-02 00:00:00+00:00
1425,"Unclear, Cape Town, 7530, South Africa",2015-01-25 00:00:00+00:00
1426,"Baltimore, MD, USA",2016-02-08 00:00:00+00:00
1427,"North Hills, Los Angeles, CA, USA",2016-01-22 00:00:00+00:00
1428,"Philadelphia, PA, USA",2015-03-14 00:00:00+00:00
1429,"Pico Rivera, CA, USA",2014-08-02 00:00:00+00:00
1430,"St. Louis, MO, USA",2015-11-01 00:00:00+00:00
1431,"Austin Cres, Beacon Valley, Cape Town, 7785, South Africa",2015-11-26 00:00:00+00:00
1432,"Los Angeles, CA, USA",2014-08-18 00:00:00+00:00
1433,"Canyon Country, Santa Clarita, CA 91351, USA",2007-05-02 00:00:00+00:00
1434,"Inglewood, CA, USA",2009-10-16 00:00:00+00:00
1435,"Compton, CA, USA",2014-07-04 00:00:00+00:00
1436,"Seaside, OR 97138, USA",2016-02-05 00:00:00+00:00
1437,"Unclear, Cape Town, 7525, South Africa",2012-06-30 00:00:00+00:00
1438,"Atlanta, GA, USA",2015-12-01 00:00:00+00:00
1439,"Baldwin Park, CA, USA",2005-03-05 00:00:00+00:00
1440,"Portland, OR, USA",2016-01-31 00:00:00+00:00
1441,"Southington, CT, USA",2013-08-10 00:00:00+00:00
1442,"Long Beach, CA, USA",2010-01-11 00:00:00+00:00
1443,"Allentown, GA, USA",2015-07-07 00:00:00+00:00
1444,"Ellenwood, GA, USA",2016-02-05 00:00:00+00:00
1445,"Ravenna, OH 44266, USA",2015-11-30 00:00:00+00:00
1446,"Milwaukee, WI, USA",2014-06-12 00:00:00+00:00
1447,"Hialeah, FL, USA",2014-05-19 00:00:00+00:00
1448,"Greeley, CO, USA",2000-10-28 00:00:00+00:00
1449,"S Hollywood Rd, Nixon, NV 89424, USA",2008-12-28 00:00:00+00:00
1450,"North Houston, Houston, TX, USA",2016-01-03 00:00:00+00:00
1451,"Roseland, Chicago, IL, USA",2015-08-06 00:00:00+00:00
1452,"Greeley, CO, USA",2008-04-29 00:00:00+00:00
1453,"Baytown, TX, USA",2015-08-02 00:00:00+00:00
1454,"Birmingham St, Malibu Village, Cape Town, 7100, South Africa",2014-03-25 00:00:00+00:00
1455,"Greeley, CO, USA",2011-12-12 00:00:00+00:00
1456,"Irondale, AL, USA",2016-05-28 00:00:00+00:00
1457,"Grass Valley Rd, Reno, NV 89510, USA",2016-01-31 00:00:00+00:00
1458,"Greeley, CO, USA",2013-10-14 00:00:00+00:00
1459,"Worcester, VT 05682, USA",2016-02-20 00:00:00+00:00
1460,"Chicago, IL, USA",2013-03-21 00:00:00+00:00
1461,"Grand Rapids, MI, USA",2016-02-09 00:00:00+00:00
1462,"Muskegon Heights, MI 49444, USA",2016-02-10 00:00:00+00:00
1463,"Sierra Vista, AZ, USA",2009-01-04 00:00:00+00:00
1464,"Boulder, MT 59632, USA",2016-02-05 00:00:00+00:00
1465,"Norwalk, IA, USA",2015-07-15 00:00:00+00:00
1466,"Compton, CA, USA",2009-05-30 00:00:00+00:00
1467,"Doña Ana, NM, USA",2015-07-31 00:00:00+00:00
1468,"Greeley, CO, USA",2016-09-05 00:00:00+00:00
1469,"Sayre, OK 73662, USA",2015-07-29 00:00:00+00:00
1470,"Evanston, IL, USA",2016-02-19 00:00:00+00:00
1471,"Sauk Village, IL 60411, USA",2015-12-16 00:00:00+00:00
1472,"Kafr Kanna, Israel",2016-04-09 00:00:00+00:00
1473,"Chicago, IL, USA",2015-12-06 00:00:00+00:00
1474,"North Webster, IN 46555, USA",2016-07-27 00:00:00+00:00
1475,"Tuscaloosa, AL, USA",2016-02-24 00:00:00+00:00
1476,"Bozeman, MT, USA",2016-02-23 00:00:00+00:00
1477,"Chicago, IL, USA",2014-05-08 00:00:00+00:00
1478,"Long Beach, CA, USA",2015-06-09 00:00:00+00:00
1479,"Cleveland St, Kuils River, Cape Town, 7579, South Africa",2015-10-01 00:00:00+00:00
1480,"Decatur, IL, USA",2015-11-13 00:00:00+00:00
1481,"Harrisburg, PA, USA",2015-12-09 00:00:00+00:00
1482,"Annapolis, MD, USA",2013-07-12 00:00:00+00:00
1483,"Indianapolis, IN, USA",2013-05-29 00:00:00+00:00
1484,"Syracuse, NY, USA",2015-09-27 00:00:00+00:00
1485,"Colorado Springs, CO, USA",2015-11-11 00:00:00+00:00
1486,"Los Angeles, CA, USA",2013-05-22 00:00:00+00:00
1487,"Vansant, VA, USA",2011-03-06 00:00:00+00:00
1488,"Dallas, PA 18612, USA",2015-06-05 00:00:00+00:00
1489,"Rochester Hills, MI, USA",2016-02-07 00:00:00+00:00
1490,"Vienna, San Antonio, FL 33576, USA",2016-01-25 00:00:00+00:00
1491,"Peoria, AZ, USA",2016-02-05 00:00:00+00:00
1492,"Stockton Ave, Sabina, OH 45169, USA",2014-02-12 00:00:00+00:00
1493,"Hialeah, FL, USA",2013-07-27 00:00:00+00:00
1494,"Minneapolis Ln, Horseshoe Bend, AR 72512, USA",2012-02-11 00:00:00+00:00
1495,"Orlando, FL, USA",2015-11-28 00:00:00+00:00
1496,"Fort Lauderdale, FL, USA",2013-01-21 00:00:00+00:00
1497,"Gary, IN, USA",2016-01-30 00:00:00+00:00
1498,"Lancaster St, The Hague, Cape Town, 7100, South Africa",2010-01-25 00:00:00+00:00
1499,"Allentown, PA, USA",2015-07-30 00:00:00+00:00
1500,"Fayetteville, TN 37334, USA",2015-07-19 00:00:00+00:00
1501,"Cordele, GA 31015, USA",2016-02-12 00:00:00+00:00
1502,"Greeley, CO, USA",2009-11-20 00:00:00+00:00
1503,"Helena St, Chrismar, Cape Town, 7530, South Africa",2016-02-20 00:00:00+00:00
1504,"Hamilton Heights, Marlborough Park, Cape Town, 7560, South Africa",2016-02-18 00:00:00+00:00
1505,"Rockport, TX 78382, USA",2016-02-24 00:00:00+00:00
1506,"Sanford, FL, USA",2012-02-26 00:00:00+00:00
1507,"Florence, SC, USA",2002-01-07 00:00:00+00:00
1508,"Boulevard Ave, Imperial Beach, CA 91932, USA",2016-02-09 00:00:00+00:00
1509,"Cleveland, OH, USA",2014-03-31 00:00:00+00:00
1510,"Charlotte, NC, USA",2015-09-03 00:00:00+00:00
1511,"Sioux Falls, SD, USA",2016-02-16 00:00:00+00:00
1512,"Greeley, CO, USA",2014-06-20 00:00:00+00:00
1513,"Hawthorne Cres, Belhar 17, Cape Town, 7493, South Africa",2011-08-27 00:00:00+00:00
1514,"Houston, TX, USA",2016-01-22 00:00:00+00:00
1515,"Cahokia, IL, USA",2016-07-19 00:00:00+00:00
1516,"Roseville, CA, USA",2013-11-10 00:00:00+00:00
1517,"St. Louis, MO, USA",2015-08-26 00:00:00+00:00
1518,"Inglewood, CA, USA",2006-04-25 00:00:00+00:00
1519,"Minden, LA 71055, USA",2016-02-10 00:00:00+00:00
1520,"Beckley, WV 25801, USA",2016-01-30 00:00:00+00:00
1521,"Claymont, DE 19703, USA",2014-09-30 00:00:00+00:00
1522,"North St, Kuils River, Cape Town, 7582, South Africa",2013-07-19 00:00:00+00:00
1523,"Utica, NY, USA",2015-08-05 00:00:00+00:00
1524,"Unclear, Cape Town, 7525, South Africa",2013-07-19 00:00:00+00:00
1525,"Philadelphia, PA, USA",2016-01-07 00:00:00+00:00
1526,"Bridgeport, NE 69336, USA",2014-07-29 00:00:00+00:00
1527,"Mulliken, MI 48861, USA",2015-02-28 00:00:00+00:00
1528,"Central Falls, RI 02863, USA",2015-08-13 00:00:00+00:00
1529,"Tyler, TX, USA",2016-02-14 00:00:00+00:00
1530,"Merrillville, IN, USA",2016-02-21 00:00:00+00:00
1531,"Columbia, SC, USA",2016-02-15 00:00:00+00:00
1532,"Greeley, CO, USA",2014-11-11 00:00:00+00:00
1533,"Gary, IN, USA",2015-05-09 00:00:00+00:00
1534,"Boyle Heights, Los Angeles, CA, USA",2015-08-07 00:00:00+00:00
1535,"N Illinois St, Indianapolis, IN, USA",2016-02-09 00:00:00+00:00
1536,"Vallejo, CA, USA",2016-02-19 00:00:00+00:00
1537,"Fort Worth, TX, USA",2016-07-27 00:00:00+00:00
1538,"Shawnee, KS, USA",2014-07-15 00:00:00+00:00
1539,"Salinas, CA, USA",2014-10-19 00:00:00+00:00
1540,"Antioch, IL 60002, USA",2016-02-05 00:00:00+00:00
1541,"Canyon Country, Santa Clarita, CA 91351, USA",2016-03-08 00:00:00+00:00
1542,"Wichita, KS, USA",2015-01-10 00:00:00+00:00
1543,"Fayetteville, GA, USA",2015-07-12 00:00:00+00:00
1544,"Houston, TX, USA",2016-01-01 00:00:00+00:00
1545,"Oak Cliff, Dallas, TX, USA",2015-09-29 00:00:00+00:00
1546,"Greeley, CO, USA",2016-07-29 00:00:00+00:00
1547,"Newnan, GA, USA",2016-02-23 00:00:00+00:00
1548,"Claymont, DE 19703, USA",2015-12-03 00:00:00+00:00
1549,"Booneville, PA 17747, USA",2014-05-19 00:00:00+00:00
1550,"City Blvd E, Orange, CA 92868, USA",2007-12-21 00:00:00+00:00
1551,"Detroit, Sawyer, MI, USA",2015-11-14 00:00:00+00:00
1552,"Los Angeles, CA, USA",2012-01-02 00:00:00+00:00
1553,"Los Angeles, CA, USA",2005-10-06 00:00:00+00:00
1554,"Kokomo, IN, USA",2014-06-16 00:00:00+00:00
1555,"W 104th St, New York, NY 10025, USA",2015-11-20 00:00:00+00:00
1556,"Knoxville, TN, USA",2015-11-11 00:00:00+00:00
1557,"Colorado Springs, CO, USA",2015-08-20 00:00:00+00:00
1558,"Carlisle, PA 17013, USA",2015-11-18 00:00:00+00:00
1559,"N Elkin Ave, Waynesboro, VA 22980, USA",2015-07-17 00:00:00+00:00
1560,"Lakewood, CO, USA",2013-05-30 00:00:00+00:00
1561,"Park City, UT, USA",2016-02-22 00:00:00+00:00
1562,"Long Beach Township, NJ, USA",2001-11-11 00:00:00+00:00
1563,"Hilo, HI 96720, USA",2016-02-05 00:00:00+00:00
1564,"West Allis, WI, USA",2015-12-27 00:00:00+00:00
1565,"Macon, GA, USA",2015-08-02 00:00:00+00:00
1566,"Bloomington, IL, USA",2015-08-03 00:00:00+00:00
1567,"Georgia, Hartselle, AL 35640, USA",2016-02-07 00:00:00+00:00
1568,"Durham St, Bellville Lot 2, Cape Town, South Africa",2014-10-29 00:00:00+00:00
1569,"Long Beach, MS 39560, USA",2010-10-18 00:00:00+00:00
1570,"Carson City, NV, USA",2004-04-06 00:00:00+00:00
1571,"San Diego Cl, Kuils River, Cape Town, 7580, South Africa",2013-12-26 00:00:00+00:00
1572,"Unclear, Cape Town, 7525, South Africa",2015-07-09 00:00:00+00:00
1573,"Baltimore, MD, USA",2016-01-26 00:00:00+00:00
1574,"Aurora Ln, Shreveport, LA 71115, USA",2015-07-30 00:00:00+00:00
1575,"Greeley, CO, USA",2014-10-10 00:00:00+00:00
1576,"Arlington, TX, USA",2013-11-09 00:00:00+00:00
1577,"Danville, PA 17821, USA",2016-01-17 00:00:00+00:00
1578,"Boyle Heights, Los Angeles, CA, USA",2004-12-23 00:00:00+00:00
1579,"E, South Houston, TX 77587, USA",2016-01-24 00:00:00+00:00
1580,"Michigan - Martin, Detroit, MI 48210, USA",2014-03-31 00:00:00+00:00
1581,"West Englewood, Chicago, IL 60636, USA",2013-06-09 00:00:00+00:00
1582,"Chillicothe, OH 45601, USA",2013-12-15 00:00:00+00:00
1583,"Shawnee, KS, USA",2015-11-02 00:00:00+00:00
1584,"Milwaukee, WI, USA",2014-06-26 00:00:00+00:00
1585,"Lake Highlands, Dallas, TX, USA",2014-01-21 00:00:00+00:00
1586,"Unclear, Cape Town, 7550, South Africa",2001-01-07 00:00:00+00:00
1587,"Malden, MO 63863, USA",2015-01-22 00:00:00+00:00
1588,"E Cir Dr, Dallas, TX 75243, USA",2014-02-19 00:00:00+00:00
1589,"San Diego, CA, USA",2015-08-02 00:00:00+00:00
1590,"Shelby, NC, USA",2015-11-17 00:00:00+00:00
1591,"Butte, MT, USA",2015-08-03 00:00:00+00:00
1592,"Plymouth, MN, USA",2016-02-12 00:00:00+00:00
1593,"Unclear, Cape Town, 7530, South Africa",2000-05-07 00:00:00+00:00
1594,"Pasadena, TX, USA",2015-10-02 00:00:00+00:00
1595,"Unclear, Cape Town, 7530, South Africa",2005-11-06 00:00:00+00:00
1596,"Fort Worth, TX, USA",2013-04-15 00:00:00+00:00
1597,"Boyle Heights, Los Angeles, CA, USA",2004-11-25 00:00:00+00:00
1598,"Uptown, Chicago, IL, USA",2013-08-19 00:00:00+00:00
1599,"Greeley, CO, USA",2002-07-04 00:00:00+00:00
1600,"Clan Monroe, The Conifers, Cape Town, 7100, South Africa",2015-03-08 00:00:00+00:00
1601,"Indianapolis, IN, USA",2015-06-13 00:00:00+00:00
1602,"Unclear, Cape Town, 7525, South Africa",2006-04-26 00:00:00+00:00
1603,"Kokomo, IN, USA",2015-06-12 00:00:00+00:00
1604,"Greeley, CO, USA",2008-04-08 00:00:00+00:00
1605,"Arlington, TX, USA",2015-04-10 00:00:00+00:00
1606,"Baltimore, MD, USA",2013-12-07 00:00:00+00:00
1607,"Greenfield, WI, USA",2015-08-05 00:00:00+00:00
1608,"Kensington Cres, Kuils River, Cape Town, 7579, South Africa",2016-02-03 00:00:00+00:00
1609,"Winnetka, Los Angeles, CA, USA",2008-02-06 00:00:00+00:00
1610,"Unclear, Cape Town, 7525, South Africa",2013-01-04 00:00:00+00:00
1611,"Pampas St, Lentegeur, Cape Town, 7786, South Africa",2016-03-12 00:00:00+00:00
1612,"Amarillo, TX, USA",2016-01-28 00:00:00+00:00
1613,"Youngstown, OH, USA",2013-09-28 00:00:00+00:00
1614,"Meyerland, Houston, TX 77096, USA",2016-01-16 00:00:00+00:00
1615,"Corsicana, TX, USA",2013-05-08 00:00:00+00:00
1616,"Unclear, Cape Town, 7550, South Africa",2005-05-21 00:00:00+00:00
1617,"Chester, PA, USA",2015-05-29 00:00:00+00:00
1618,"Greeley, CO, USA",2001-05-02 00:00:00+00:00
1619,"Montrose, Angus, UK",2015-10-09 00:00:00+00:00
1620,"Greeley, CO, USA",2010-06-28 00:00:00+00:00
1621,"DeForest, WI, USA",2015-07-22 00:00:00+00:00
1622,"Carson City, NV, USA",2001-02-04 00:00:00+00:00
1623,"Columbia St, Eindhoven, Cape Town, 7100, South Africa",2013-07-08 00:00:00+00:00
1624,"Fort Worth, TX, USA",2014-05-20 00:00:00+00:00
1625,"Washington, DC, USA",2015-09-30 00:00:00+00:00
1626,"Plymouth, IN 46563, USA",2016-02-14 00:00:00+00:00
1627,"Schenectady, NY, USA",2016-01-29 00:00:00+00:00
1628,"Stockholm, Sweden",2001-01-17 00:00:00+00:00
1629,"Unclear, Cape Town, 7525, South Africa",2011-05-02 00:00:00+00:00
1630,"Willowbrook, Country Places, Cape Town, 7550, South Africa",2003-04-26 00:00:00+00:00
1631,"Indianapolis, IN, USA",2014-05-20 00:00:00+00:00
1632,"Unclear, Cape Town, 7525, South Africa",2013-11-11 00:00:00+00:00
1633,"Woodland Ln, Cape Town, 7550, South Africa",2005-01-22 00:00:00+00:00
1634,"Arlington Rd, Cape Town, 7550, South Africa",2002-05-11 00:00:00+00:00
1635,"Lorain, OH, USA",2015-08-08 00:00:00+00:00
1636,"Long Beach, CA, USA",2003-03-13 00:00:00+00:00
1637,"Chicago, IL, USA",2013-11-18 00:00:00+00:00
1638,"Compton, CA, USA",2009-03-30 00:00:00+00:00
1639,"Camden, SC 29020, USA",2016-02-12 00:00:00+00:00
1640,"Feltonville, NC 27540, USA",2016-02-04 00:00:00+00:00
1641,"Chicago, IL, USA",2014-01-28 00:00:00+00:00
