id_event,clock_time,details,number_of_shots_fired,time_day,type_of_gun
2956, 4 a.m,home on the 6800 block of Manslick Road,,morning,
2957,1:40 p.m.,2700 block of Beverly Boulevard,,,
2958,7:20,Thomas Road,,,
2959,,,,,
2960, 8 a.m.,me on the 2700 block of Granite Avenue ,,morning ,
2961,10 p.m. ,3000 block of the Richmond-Henrico Turnpike,,night,
2962,1:30,4000 block of Wilkinson Boulevard,six,afternoon,
2963,4 a.m.,6800 block of Manslick Road,,,
2964,,300 block of Huntlee Drive,A bullet,night,38 caliber
2965,3:30 a.m,400 block of West High Street ,,,
2966,3 p.m.,McDonald's on Interstate 10 Service Road and Read Boulevard,multiple ,,
2967,,,,evening,
2968,,Merrimack Avenue near Oak Grove Cemetery,,night,
2969,,1266 Circle Terrace Boulevard,two,morning,.40-caliber semi-automatic handgun
2970,12:30 a.m,,,morning,
2971,,2900 block of Little Blakely Rd,,,
2972,,,,evening ,9mm 
2973,midnight,60 block of West Longfellow,six,night,.45 caliber 
2974,, Jones Avenue,,just after midnight ,
2975,,4700 block of Reading Road,multiple,,
2976,,Brooksville Regional Hospital,,evening ,
2977,1:15 p.m. ,9000 block of Yorkshire Drive,,,
2978,,Vista Ridge Lane,,,
2979,3:45 p.m.,3300 block of Patapsco Place,,,
2980,,home near 91st Avenue and Broadway Road ,,,
2981,10:30 p.m. ,state Route 167 ,,night,
2982,8:32 p.m,1000 block of Nogal Drive,several ,,
2983,,45th Avenue,, night,
2984,,,,afternoon,semi-automatic pistol
2985,6:20 p.m,2500 block of State Road ,,evening,
2986, 5 a.m.,3500 block of Almond St.,,,
2987,6:30 p.m,1000 Block of Cherokee Street,,evening,
2988,3 a.m,Quik Mart at 1204 N. Alvernon Way,,morning,
2989,,100 block of North Sunset,,,
2990,5:20 , 2400 block ,,morning,
2991,,,,,
2992,11:30 a.m.,2000 block of Townhouse Lane,,night,
2993,, Lovers Lane,,,
2994,,Rainey Drive,,,
2995,,Maverick Square MBTA ,,,
2996,12:25 p.m,intersection of West Harris and Pine,7-10,,
2997,1 a.m,6300 block of Comstock Avenue,,,
2998,7 p.m,200 block of Douglass Avenue ,,night,
2999,9 a.m,Farmers Crossing Road ,,morning,
3000,12:30 a.m.,2700 block of Edison Road ,,,
3001,11:30 p.m.,4500 block of Maple Avenue,,,
3002," 11 p.m., ",near Leghorn and Washington Street,,,
3003,,Kings Run Drive,,morning ,
3004,,,,morning,
3005, 2:45 a.m., Sportsman's Club on Bucksport Rd. ,,,
3006,,,,afternoon,
3007,,Jones Avenue,,midnight,
3008,,,,,
3009,,area of East 81st Street and Avalon Boulevard,,evening,AK-47 assault rifle
3010,6:20 p.m.,,,evening,
3011,,Southwest 108th Street,,morning,
3012,5:20 p.m.,,,Mathis Church Road ,automatic pistol 
3013,1:06 p.m,,,afternoon,
3014,,5300 block of Harvest Moon Court,,,
3015,,800 block of North Fiske Boulevard,,,
3016,2 a.m.,1500 block of Market Street,,morning,
3017,,300 block of Lanier Street,,,
3018,7:15 a.m. ,near South Espana Way and West Navarro Drive,multiple ,,
3019,,700 block of Garden Walk Boulevard,,afternoon ,
3020,8 p.m.,"southbound lanes, between the 45th Street exit and Palm Beach Lakes Blvd. ",,night,
3021,4:30 a.m,4900 block of Whitfield Chapel Road,,,
3022,7:10 p.m.,intersection of Shopiere Road and Prairie Avenue ,multiple,night.,
3023,4 p.m.,home in the 3900 block of Vinceton Street ,,,
3024,10:30 p.m,Gwen Goodman Drive,multiple,,
3025,4:45 a.m,2200 block of Hazel Street ,,,Smith & Wesson 9mm handgun
3026,10 a.m.,Mount Vernon Square in Northwest Washington,,morning,
3027,3:40 p.m., 1500 block of Highland Avenue,six,afternoon,9-millimeter
3028,1:30 p.m,Astronomical Pancake House,,afternoon,
3029,8:30 p.m., Tobacco Barn on Broadway ,a shot ,night,
3030,11:45 p.m,Cool Breeze Bar on Sipes Avenue,,,
3031,,Freemont Street ,several ,midnight,
3032,3:12 p.m, near Patrick Henry High School,,afternoon,
3033, 11:30 p.m. ,300 block of Park Lane ,,,
3034,,7300 block of Bridlewood Court,,,
3035,6:30,,,morning,
3036,11:50 p.m,,,overnight,
3037,,residence located at 179 Peoria Blvd,,,
3038,12:25 a.m,convenience store on Sam Furr Road,,,
3039,,,,,
3040,9:19 p.m,South Austin convenience store at the 900 block of West Mary St.,,night,
3041,,Maverick T station,several ,afternoon,
3042, 12 p.m,Leo Street,multiple,,
3043,4 p.m,Marcum Terrace,,,
3044, 11:30 a.m.,Rolling Hills Subdivision ,,,handgun
3045,6 p.m. ,intersection of East 7th St. and Maple Avenue,,night,
3046,12:15 p.m,00 block of Sylvan Street,,afternoon,
3047, 11 p.m.,,,night,rifle
3048,,Inspiration Pointe subdivision,,night,
3049,,"Club Xtreme, located on the 700 block of Adams Avenue in the Lawncrest section ",,,
3050, 9:20 p.m,1100 block of Meadowview Drive,,,
3051,1:00 am,"near the intersection of Canal and Ruth Streets, just off Dauphin Island Parkway",several ,morning,
3052,12:30 p.m,E. Ferry St. near Humboldt Parkway,,,
3053,,300 block of Northeast 14th Street,,night,
3054,,home on Old Country Road ,,night,
3055,,apartment at the Rosemont Apartments at 1901 E. Tyler,,,
3056,,Kennedy Park area,multiple ,night,
3057,8:30 p.m,Carver Court apartment complex,,night ,
3058,1 a.m.,2900 block of Oxford Lane ,multiple ,morning ,
3059,1 a.m. ,outside the Coates Plaza Hotel , 10,,.38 caliber 
3060,,,, night,
3061,10 p.m,Crossings of Bellevue in the 1200 block of Club Boulevard ,,night.,
3062,,North Linden,,,
3063,9:30 p.m,4300 block of West Village Avenue,,night,
3064,4 a.m.,10600 block of Tibbs Circle,,morning,
3065,8:09 p.m.,apartment complex in the Southeast section,,evening,
3066,7:45 p.m.,house at 262 Fairmeadow Lane,,night,.45-caliber pistol
3067,12:12 p.m.,4700 block of North Figueroa Street,multiple,"noon,",
3068, 6:30 p.m,4200 block of Ridgestone Drive,,,
3069,10 p.m.,1600 block of Starlite Drive,,night ,
3070,,dirt road just north of Wynnewood ,, morning ,
3071,8:45 p.m,apartment complex on Alaska Avenue,,,
3072,,Kane Drive,,night,shotgun 
3073,,,,afternoon,
3074,,Route 2,,night,
3075,1:30 a.m. ,,,night,
3076,12:12 p.m. ,4700 block of North Figueroa Street,,afternoon,
3077,4 p.m.,Macedonia Avenue between Memorial Drive and 15th Street, two,,
3078,6 p.m.,,,night, handgun
3079,,"Ink Dynasty, 1932 N. 31st St",,,handgun
3080,11 p.m,Video Express in the 2700 block of Two Notch Road,,,
3081,,915 Dexter Street ,,morning,
3082,,Ridgestone,,,
3083,8:15 a.m,12000 block of 142nd Street Ct. East, several,,
3084,8 p.m.,700 block of Hyde Drive ,,night,
3085,11:30 p.m,ntersection of Baldwin and Malpass Streets,,,
3086,,Pahokee Marina and Campground,,night,
3087,,304 Waters Avenue ,,,
3088,,La Quinta Inn ,,night,
3089,,,,night,.22
3090,,,,,
3091,5:30 p.m,Larimer Drive just off East Forest Avenue,,,
3092, 10:40 p.m.," 9400 block of Las Vegas Boulevard South, near East Richmar Avenue",,,
3093,,Goose Creek Road in Ritchie County,,midnight,
3094,10:33p.m.,,,night,
3095,11 a.m. ,, twice,morning,
3096,2 a.m, intersection of Beverly Street and Geneva Avenue , once,,
3097,11:45 p.m,Ward Avenue,,night,
3098,8:30 p.m.,200 block of Cuesta Del Mar Drive,,,
3099,, Murray Hill Park Apartments ,two,,
3100,3:35 p.m,1800 block of Nichols Canyon,between 6-10 ,afternoon,
3101,5:30,27-hundred block of State Boulevard,,evening,handgun
3102,2 p.m,"Third Avenue,",,afternoon,
3103,7:49 p.m,762 Park Street,,evening,
3104,6 p.m,1900 block of North Keeler Avenue,,night,
3105,11:15 p.m. ,,,,pistol 
3106,,Southfield Marriott hotel ,,night,
3107,4:30 p.m,outside a Burger King near Broadway Road and Priest Drive,,afternoon,
3108,2 a.m. ,928 Erie Street,,afternoon,
3109,9:10 p.m.,1000 block of Atlantic Street,multiple ,night,
3110,7:45 p.m,3000 block of North Bailey Street.,,,
3111,2:50 a.m,"Glen Willow Court, in the Brenneman Farm section ",,morning,
3112,,,,afternoon,
3113,,Snappy Convenience Store,two,night,
3114, 1:30 a.m. ,home on Airport Road,,morning,
3115, 11 p.m. ,Cowan Road and Hwy 92 ,,night,
3116,12:17 p.m. ,65 Fayston Street ,,,
3117,8:10 p.m, intersection of Spotsylvania and Accommodation streets in Mosby Court,,night,
3118,4 a.m.,"2200 block of Sidney Avenue,",,overnight,
3119,,8300 block of Baymeadows Road,single,night,
3120,12:30 a.m,near the MARTA Oakland City train/bus station,,,
3121,,100 block of Courtland Drive near Rosa Parks Avenue.,,,
3122,3:30 a.m. ,4100 W. Cactus Wren Drive,,early-morning ,
3123,6:30 p.m.,parking lot of Sandusky Church of Christ on Pratt Highway,,night,
3124,,,,afternoon,
3125,9:30 p.m,Douglas Avenue,,night,
3126,3:15 p.m., 111 Seba St. ,,,
3127,10:00 p.m, 1300 block of West Breckenridge,several,night,
3128,,"parking lot of the Texas Road House, located at Collier Drive",five,,
3129,6:31 p.m,1200 block of N. Locust St.,,,
3130,9 p.m,gas station on Fayetteville Street,,,
3131,,100 block of Martha Lee Drive,,night,
3132,2 a.m, 3900 block of Brinkley Road ,,,
3133,,17400 block of Reed Street,,,
3134,,,four,,
3135,,Sig Sauer Academy ,,night,
3136,2:11 a.m., intersection of North New Braunfels Avenue and Hays Street,several,,
3137,11 a.m.,14000 block of Huff Street,,,
3138,9:50 a.m,7100 block of Montague Street,,,
3139,8:30 p.m,Center Point Apartments at Hensley Drive and Woodbend Drive ,,night,
3140,,4300 block of Hidden Valley Drive,,night,
3141,5:45 p.m,1100 block of Avenue H-14,several ,,
3142,1 , Lucky Spot Club on Kelly Street,,morning,
3143,1:19 p.m,145 Looking Glass Ave. ,,,
3144,2 p.m,apartment complex in the 22400 block of Pacific Highway South,,,
3145,7:50 p.m. ,Shangri-La and Nathan Hill drives,,,
3146,5:30 p.m.,Chase Bank on Franklin Avenue,four ,,
3147,6:05 p.m.,900 block of East 120th Street,,,
3148,8:30 p.m.,Pine Ridge Road,,,handgun
3149,,Mingo Road near Norman Street ,,,
3150,,near 16th and Martha,,evening,
3151,10:39 p.m.,180 Park Avenue ,single,night,
3152,,2100 block of Queen Street,,night,
3153,5 p.m.,2800 block of Eastwood Drive,,,
3154,9: 20 p.m,,,,pistol
3155,,,,morning,rifle
3156,8 p.m. ,1100 block of S.W. B Street,,,
3157,10:03 pm,Moccasin Way,,,
3158,11 a.m,2200 block of Martin Luther King Jr. Drive,,,handgun
3159,,,,,
3160, 3:34 a.m, area of E. Kimberly and Jersey Ridge Road,,,
3161,7 p.m,Cascade Mall,,,"\""hunting type\"" rifle. \"""
3162,8:15 p.m,Saint Lawrence Avenue and 75th Street,heard at least six gunshots,evening,
3163,1 a.m,home on Bridgewater Drive,three,morning,
3164,,Ruby Brown Place near Mercer Park,gunman \u2018randomly\u2019 fires,,
3165,,,A bullet ,morning,45 caliber Smith and Wesson handgun
3166,9:45 p.m.,Pine Street Apartments,multiple ,night,
3167,,,,,
3168,6 p.m,"Land Street, just off Virginia Beach Boulevard ",,night ,
3169,,8900 block of Rose Valley Road,,,
3170,,,,,
3171,11:30 P.M,400 block of N. 34th St.,,night,
3172,3:30 a.m, Forest Avenue,,,
3173,1:30 PM ,RoJo\u2019s Tavern on Yout Street,,morning,
3174,1:36 a.m. ,near 144 Falcon Street,,morning,
3175,8:20 a.m.,,,morning,small caliber hand gun
3176, 10:20 p.m,1400 block of Taylor Avenue ,once,,handgun
3177,12:30 a.m. ,1100 block of 15th Street North ,15,,
3178, 7:55 p.m. ,St. Germaine Apartments in the 2100 block of Manhattan Boulevard,single,night ,
3179,4:23 a.m,11500 block of Terrace Drive,,,
3180,,"200 block of Graham and Young Road, off Locks Road,",,afternoon,
3181,,apartment complex,,morning,
3182,,2100 block of 3rd Street,,morning,
3183,6:50 p.m,North Portland's Pier Park,,night,
3184,,,,,
3185,1 a.m,,,,
3186,11 p.m.,2900 block of Line Street,,,
3187,,Pawn City on Cerillos Road,,,
3188, 11:45 a.m,9300 block of Western Avenue ,,,
3189,,2700 block of Greenfield Avenue ,,night,
3190,"2:45 a.m., ",4600 block of South Crenshaw Boulevard ,,,
3191,8:30 p.m,area of South San Lorenzo Avenue at Bassett Street,numerous,night,
3192,4 p.m.,400 block of Illinois Avenue NW.,,afternoon,
3193,,outside the Family Dollar on W. Lucas Street ,,afternoon,
3194,7:30 a.m, U.S. 380 near milepost 53,,morning,
3195,,5-1/2 W. Eau Claire St,,night,
3196,,store at 23rd Street and Oakdale Avenue,,,
3197,2:30 a.m. ,N.J. Route 42,fired multiple rounds,,
3198,"11:45 p.m.,",intersection of Lincoln Street and Elm Avenue,two ,,
3199,10 p.m.,11000 block of Midland in Carlsbad,,night,
3200,1 a.m.,100 block of Briteblue Drive ,,morning,
3201,,,,,
3202, 8:30 ,300 block of 7th Avenue Southwest ,,morning,
3203,5:00 p.m,00 block of Norton Lane ,,evening,
3204, 12:45 a.m,7628 Humie Olive Road,,morning,
3205,11:14 a.m.,Fountainhead Court off Muir Road ,," morning,",
3206,,500 block of Bercut Drive,several ,afternoon,
3207,,block of Parade Street,,night,
3208,,,,night,
3209,,2226 Palmyra Road,,midnight ,
3210, 1 a.m,330 Elite Gym on Midlothian Boulevard ,,morning,
3211,,Pawn City on Cerrillos Road,, noon,
3212,6:44 p.m,157 Harold Drive in the old Inks Lake Bridge area,,,
3213,5 p.m,3200 block of Border Road,,evening,
3214,,4600 block of County Road E,thirteen ,,
3215,8 p.m.,4300 block of Glencoe Avenue,,,
3216,10:30 a.m.,corner of East 5th and Peters avenues,,,hand gun
3217,,1500 block of Ashdale Road,,,
3218,1:30 a.m. ,SW Plass Ave. and SW 22nd Park,,morning,
3219,9:30 p.m, 200 block of Avenue A,,night,
3220,,100 block of Chestnut,,night,handgun
3221,,Archer Avenue in Elgin ,,,
3222,,Catherine Street,multiple,,
3223,,intersection of Brunson and Timmons Streets,,afternoon,
3224,7:30 p.m.,intersection of Kerwood Avenue and Winwood Drive,,night,
3225,1 p.m,300 block of Plymouth Avenue,multiple,,
3226,,700 block of Sixth Street,,,
3227,,300 Block of Belknap Boulevard,,morning,hand gun
3228,3:30 p.m,6900 block of Pine Moss Lane,,,
3229,12:41 a.m,2000 block of Conrail Street,, morning,
3230,3:30 a.m,EZ-Go convenience store,,morning,black handgun
3231,,Interstate 10 west and S. Broad Street,,night,
3232,,,,,
3233,8:08 p.m.,1116 Ridge Avenue. ,,night,
3234,2 p.m.,Leach Brothers automotive in the 1900 block of West Galbraith Road ,,,
3235,4:15 a.m,"Forest Creek Apartments, near N.W. 122nd and Rockwell",multiple,morning,
3236,4 p.m.,Lewis and North Hill streets,,afternoon,
3237,,,,night,shotgun
3238,,,,,
3239,6 p.m. ,Michigan Avenue home ,,night,small caliber handgun
3240,6:40 p.m,apartment complex on South Bishop Avenue,several ,night,
3241, 10:15 P.M., 1000 block of 16th Street,,,
3242,1 p.m.,700 block of Cherry Street,five or six,,
3243,4:20 p.m.,apartment about 70 miles southwest of Atlanta,single,,handgun 
3244,,Northwest 76th Way,, night,
3245,8:55 ,,,night,
3246,2:15 a.m,W Chicago Lakeshore hotel ,numerous,morning,
3247, 12:37 a.m,500 block of 8th Avenue SE,,early-morning,
3248,,Tacoma\u2019s South End,single,afternoon,
3249,,area of West Road and Ocoee-Apopka Road,,morning,
3250,8:30 p.m,"15800 block of South Tarrant Avenue,",,evening ,
3251,11 p.m. ,South Common and Blossom streets,,night,
3252,4:40 a.m,3900 block of Kilbourne Drive ,,,
3253,,Pat Baker Park,,,handgun
3254,12:37 a.m. , east on I-694 between Lexington Avenue North and Victoria Street North,,,
3255,1:40 a.m,Yesteryear's Caf\u00e9 & Lounge on Becker Drive,,morning,
3256,1 a.m,Bukanas Sports Bar on Jimmy Carter Boulevard ,,,
3257,6:10 a.m. ,area of McKee Road and Maria Angelica Street near Pumpkin Center,,,
3258,5:30 a.m.,600 block of S. Beltline Road.,,,
3259,,2900 block of 2nd Avenue,,,
3260,1 a.m.,Bienville Square,,,
3261,8 p.m,,,,
3262,6:30 a.m.,home on Chestnut Hills Drive,,morning,
3263,,,,evening,
3264,7:35 p.m.,first block of Mercer Drive,,night ,
3265,6:30 p.m,2800 block of Ashe Street,,night,
3266,,Bellevue Cemetary,,,handgun
3267,6 p.m. ,1000 block of Robeson Place ,,,
3268, 1:30 p.m. ,600 block of West Fifth St.,,afternoon,
3269, 2 a.m,3200 block of Nosler Court,,,
3270,8 p.m. ,"restaurant, located in the 3000 block of Forest Avenue",,,
3271,5:15 p.m,1607 Wilfred Ave. in East St. Louis,,,
3272,,,several,,
3273,11 p.m.,Castor Avenue and Pratt Street,,night,
3274,,4000 block of Smokey Fog Avenue,,noon,
3275,6:30pm,,,,.380 handgun
3276,9:30 p.m.,1100 block of 28th Street.,,night,
3277,,intersection of Statesville Road and WT Harris Boulevard,,afternoon.,
3278,3:30 p.m. ,,,,
3279,,Boston Market at 5700 N. University Drive,,afternoon,
3280,,971 W. International Speedway Blvd.,,,
3281,,near Robson and Puritan,,,
3282,12:45 a.m.,2200 block of North 58th Drive,multiple ,morning,
3283,10:19 p.m.,1200 block of Brown streets,,,
3284,1:30 a.m.,,,,
3285,1:45 a.m.,16000 block of Nathan Circle.,,morning,
3286,7:30 p.m.,700 block of North Burghley Avenue ,,evening,
3287,7 p.m.,area of MacDade Boulevard and Staley Avenue.,several ,,
3288,6:12 a.m.,Houston condo complex,,morning,
3289,5 p.m,1400 block of East Park,,,
3290,11:51 a.m,Westland Park Apartments ,,morning,
3291,4 p.m. ET,parts manufacturing plant in eastern Tennessee,,,pistol
3292,Between 12:45 p.m. and 1 p.m, 500 block of 60th Avenue Terrace West,, afternoon ,
3293,11:20 p.m.,20700 block of Alburtis Avenue,,,
3294,2 p.m,High Street,,,
3295,1:30 a.m,The Church nightclub near Lincoln Street and East 12th Avenue,,morning,
3296,12 p.m,,,,
3297,"9:40 a.m., ",3300 block of Daisy Avenue,,,
3298,,area of 47th Street South,,,
3299,5:30 a.m,Fairmount Street,,,
3300,,sporting goods store,,, handgun
3301,,Victoria Arbors Park,,,
3302, midnight,105 N. Cleveland Ave. ,,night,
3303,,near Hurdland,,noon,handgun 
3304,,1400 block of Hagerman Drive,,evening,
3305,11:53 p.m.,5300 block of South Compton Avenue,,,
3306, 7:30 p.m.,Southwest side ,,,
3307,,3500 block of Strang Avenue ,,evening,
3308,8 p.m, Iroquois Apartments off Old Hickory Boulevard,,,
3309,6:30 p.m,Sunoco gas station at 1100 York Street ,,,
3310,11:30 a.m,200 block of 22nd Avenue West,,,
3311,9 p.m.,Greene Street,,,
3312,,Mountain Trace Townhomes ,,,
3313,5:00 p.m. ,area off Mt. Zion Road,,,
3314,6 o'clock,near the intersection of Carmel Road and Belmont Circle,,evening,
3315,7:15 p.m. ,area of Highway 11/14 near County Road MM ,,"night,",
3316,,Barclay Drive ,,,
3317,, Klub Xplosion,,morning,
3318,8:20 p.m.,Southeast Washington ,, night,
3319,10:40 p.m. ,residence in the 4600 block of Terrace Avenue,multiple,night,
3320,,,several,,
3321,2:40 a.m, Third Avenue,,morning,
3322,6:15 p.m, 20th Street and Hartwell Avenue ,,,
3323,8 p.m.,100 block of Derby Avenue,,night,
3324,,Maple Creek Subdivision Road,,evening,
3325,5:29 p.m. , 1402 E. Washington St,,evening,
3326,,900 block of East Shine Street,multiple,night,
3327,1:40 a.m,65 South Cherry Street,,,
3328,4 p.m,near St. Paul\u2019s Baptist Church at Hull Street Rd. and Greystone Ave,,,
3329,7:30 p.m,400 block of 4th Ave.,,night,
3330,8:20 p.m,apartment building in the 3500 block of California Avenue,multiple ,evening,
3331,,Cumberland Station Boulevard,multiple,,
3332,4 a.m,residence in the 1700 block of Cumberland Station Boulevard,three,morning,
3333,,4500 Block of Utica Ridge Road,,,
3334,11:30 p.m,100 block of Violet Street,,,38-caliber revolver
3335, 12:20 a.m.,Madison Avenue near East 135th Street,,,.25 caliber
3336,10:30 p.m. ,400 block of Maple Alley,multiple ,night,
3337,,Nebraska Street home,multiple ,,
3338,11:30 p.m.,8700 block of Beach Street,,,
3339,,Dogwood Drive,,overnight,
3340,9:30 p.m.,300 block of Aldaba Circle,,,"small-caliber handgun, "
3341,,60th Street toward Spruce Street ,once,,handgun
3342,,west Henderson County,,night ,
3343,1 a.m,station on the city's west side,multiple,,
3344,3 p.m.,200 block of V Street NE,,afternoon,
3345,10:30 p.m,,,,
3346,7:30 a.m.,700 Bulfinch Drive,,morning,
3347,8:30 p.m,200 block of S. Hartley St.,four or five, night,
3348,2:18 a.m. ,Burlington's Church Street,multiple,,
3349,7:40 p.m,200 block of State Street,,,
3350,11 p.m.,21000 block of West Mayhew Drive in the Cedar Creek Estates,,night,
3351,, inside an SUV,,early on Christmas Day,
3352,,15100 block of Jackson Street,,afternoon,
3353, 3:45. ,Sutherland Park Apartments on Morrison Way off Sutherland Avenue,,afternoon,
3354,9 p.m,2000 block of Sycamore Avenue,,night,
3355,7:30 p.m,parking lot of a liquor store near Mt. View Drive and Klevin Street,,evening,
3356, 2:10 a.m. ,600 block of West University Avenue,,late-night,
3357,,Elks Pride Lodge,,morning ,handgun
3358,,"Camelia Court near Walker Street, just a couple of blocks from the town square",,morning,
3359,8 a.m. ,Perry Traditional Academy,,,
3360,,6800 block of Birch Run Lane,,afternoon,
3361,4 p.m.,800-block of Vicksburg Street,twice ,,rifle 
3362,,Farm Road,several,,9mm pistol
3363,5:45 p.m,,,,
3364,,near the Abbey at Wisteria Crest Apartments,,,
3365,4 a.m. ,,,morning,
3366,,East Towne Mall,two gun shots,,
3367,3:30 p.m.,parking lot of In-N-Out Burger on Main Street near the 15 Freeway,multiple,,
3368,,apartment near the UNC-Charlotte campus,,early ,
3369,,gay nightclub,,,
3370,11:30 p.m.,200 block of West Main Street,six,,
3371,,,,,
3372,,Wynnsong 16 movie theater ,,,
3373,4 p.m,Cox Road ,,,
3374,7:30 p.m, 3800 block of S. Cape Henry Avenue ,,evening,
3375, 8 p.m,McDonald\u2019s located on the 400 block of North Frederick Avenue,,,
3376,8:30 p.m,100 block of East Clearfield Street,,,
3377,,near Dry Hill Road and Riggs Chapel Road,,,
3378,11:45 a.m,4900 block of Broad Street,,afternoon,
3379,5:00 pm,1160 State Street,,sun set ,
3380,9:30 p.m,2800 block of East 44th Place North,,,
3381,3 a.m,711 gas station at the corner of Johnston Road and McMullen Creek Parkway ,,morning ,
3382,9:15 p.m. ,1000 block of Cherry St. ,, night,
3383,10 p.m,Highway 41 South,several, night,
3384,8:22 a.m,,,morning,handgun
3385,,80th Street and N.W. 27th Avenue,,afternoon,
3386,5:30 p.m. ,1200 block of Downey Avenue,,,
3387,,parking lot of Kim's Food Store on West 4th Street,several ,night,
3388,8:30 ,Timberlane Apartments,,night ,
3389,,,,,
3390,,"Windsor at Mariners Tower,",,night,.45-caliber handgun
3391,10:22 p.m,600 block of South Harrison Street ,,night,
3392,1 p.m,20000 block of Cantara Street. ,,,
3393,4:19 a.m.,Black Diamonds on Parcel Drive,,morning,
3394,,,,,45 caliber handgun
3395,9:45 p.m.,20157 East Dartmouth Drive ,,night,
3396,9 p.m. ,53 Harbour Cove Drive,,,
3397,8 p.m.,5500 block of Oak Bark Drive,,,
3398,,East Chapman Street,,afternoon',pistol or revolver
3399,1 p.m., Rolex section of the Tourneau store on the Roosevelt Field Mall\u2019s main level,single ,afternoon,handgun
3400,,UCLA campus,,,
3401,6 p.m,Los Robles Avenue and Orange Grove Boulevard,,evening,
3402,"8:30 a.m., ",1900 block of Chestnut Avenue,,,
3403,2:15 p.m.,Broadway bridge in Central Park,,afternoo,
3404,7:15 a.m. ,800 block of Maple Alley,,,
3405,8 p.m. ,near California and Porter street,multiple,night,
3406,11 p.m.,2300 block of Philmont Avenue,,night,
3407,7:22 p.m.,apartment complex in the 800 block of South Nursery Road,multiple,night,handguns
3408,5:20 p.m.,Calaveras County,,,
3409,7:30 p.m. ,corner of 34th and Market Streets.,,night,
3410,,2700 block of Beacon Hill Road,,,
3411,7:42 p.m,1100 block of 13th Street South,,evening,
3412,7:30 p.m.,100 block of Elm Street,,,
3413,7:53 p.m,125 Evergreen St.,,night,
3414,,near Warner Road and Hardy Drive,,,
3415,6:30 a.m,Sunoco Station in the 6200 block of Montgomery Road,two ,,
3416, 11 ,near 102nd Street and Belmont Avenue,,morning,
3417,,2700 block of S. Harrison ,,night,
3418,,near northeast 57th and Anderson,,,
3419,,,,morning,
3420, 12:45 a.m. ,1000 block of North Alston Avenue,,morning,
3421,10 p.m.,17 Irving Plaza,,night ,
3422,2 a.m,5600 block of Virginia Beach Boulevard,multiple,,
3423,5 p.m,3000 block of Hamilton Street,,afternoon,
3424,9:30 p.m,500 block of Woodlawn Avenue.,,night,
3425,1:40 a.m,1300 block of Doty Street,,,
3426,,8300 block of Gilbert Street ,,midnight ,
3427,11 p.m,convenience store near 43rd Avenue and McDowell Road,,night,
3428,3 a.m.,outside the Bottoms Up strip club ,multiple,,.380-caliber handgun
3429,3 a.m,DVE Sports Bar and Grille on Water Street ,, morning,
3430,4 a.m.,2800 block of Vista Lane. ,,morning,
3431,,100 block of Hawk Drive,,afternoon,
3432,9:30 p.m,apartment complex on Old Brook Road,,,
3433,1:30 a.m, IHOP located on Victory Drive,,morning,
3434,,Wickham Dr. ,,,
3435,3:54 p.m. , 5400 block of West Hirsch Street,,,
3436,5:30 p.m,1000 block of Brightseat Road ,,,
3437,8 p.m.,area of Martins Lane,,night,
3438,9 p.m,1200 block of Balboa Avenue,,nigh,
3439,,3300 block of Woodbaugh Drive,,morning,
3440,10 p.m,Mill Street,,,
3441,2:30 p.m,1600 block of Vancouver Drive,,,
3442,1:55 a.m.,"parking lot of Club Caliente, located at 14572 E. 14th St.",,,
3443,,1700 block of north Delaware Avenue,,night,
3444,2 a.m,"Suds and Duds Laundromat on Main Street,",,morning,
3445,,home in the 1200 block of Frisco,twice,afternoon.,
3446,,,,midnight,
3447,4:30 p.m.,2300 block of Boone Street.,,afternoon,
3448,3 a.m.,"37900 block of 47th Street East, ",,,
3449,,MapCo on East 3rd Street,,,
3450,,Loren Crescent near Cavalier Boulevard.,,midnight,
3451,5:20 P.M,residence located at 1095 Twin Cedars Road,,,
3452,2:30am ,1500 block of E. Kathleen Street ,,,
3453,4 a.m, Koncrete Nightclub on Wabansia Avenue ,,,
3454,,area of 28th and Market Streets,,evening,
3455,12:05 p.m,residence in Campbell County,,night,
3456,2:40 a.m,500-block of State Street ,,,
3457,11:20 p.m,Briarwood Manor Apartments,,night,
3458,,4000 block of Mardon Place,twice,,
3459,,BullZeye Shooting Sports Center ,,afternoon,
3460,1:20 a.m,first block of Sanford Street near Martin Luther King Jr. Boulevard,,,
3461,,I-95 between U.S. Highway 92 and Dunlawton Avenue.,,afternoon,
3462,6:50 a.m.,North 10th Street and Harris Avenue ,,,
3463,,8300 Brockham Drive,,night,handgun
3464,,Butte County,,,
3465,1:08 a.m.,"inside the Chateau Lounge, 143 Donner Ave",,,
3466,3:45 a.m,,,,
3467,3 p.m,Grand Street near the restaurant Cafe Capriccio,,afternoon,
3468,,Auto Body Shop on Second Avenue,,,
3469,2 a.m,340 Main Ave.,,morning ,
3470,,"eastbound shoulder of Route 40,",three,,
3471,9:30 p.m,3915-B Woodcrest Drive,,night,
3472,7:30 p.m. ,4300 block of Ohls Avenue ,,,
3473,,along 24th Rd. and south of Brown Deer Ave. ,,,
3474,5 p.m,Bradley Street and Elliott Street,,,
3475,,2300 block of Ashley Drive,,morning,
3476,9:39 pm,500 block of South Drive,,night,
3477,,100 block of Homewood Road,,morning,service pistol
